song_dir,prediction,prediction_label,confidence,real_prob,fake_prob
/data/SONICS/ssep_EvalSet/-00LQHKG4kI,1,real,0.9999995231628418,0.9999995231628418,4.31391242727841e-07
/data/SONICS/ssep_EvalSet/-0sQO3HwoRs,1,real,0.9999982118606567,0.9999982118606567,1.844823827923392e-06
/data/SONICS/ssep_EvalSet/-DdWTeiU6dw,1,real,0.9999990463256836,0.9999990463256836,9.952086656994652e-07
/data/SONICS/ssep_EvalSet/-N7QW-5snrM,1,real,0.9999083280563354,0.9999083280563354,9.170197881758213e-05
/data/SONICS/ssep_EvalSet/-NNXv_89OX0,1,real,0.9999997615814209,0.9999997615814209,2.410451713785733e-07
/data/SONICS/ssep_EvalSet/-NZtpapVHmA,1,real,0.9999990463256836,0.9999990463256836,9.168292081085383e-07
/data/SONICS/ssep_EvalSet/04WRI-0odjk,1,real,0.9999991655349731,0.9999991655349731,8.347824973498064e-07
/data/SONICS/ssep_EvalSet/0V8wRr6aIsU,1,real,0.9999967813491821,0.9999967813491821,3.2631560316076502e-06
/data/SONICS/ssep_EvalSet/0mAKzXKRCL0,1,real,0.9999165534973145,0.9999165534973145,8.34962775115855e-05
/data/SONICS/ssep_EvalSet/11Nw_Es-erg,1,real,0.9999969005584717,0.9999969005584717,3.0535006771970075e-06
/data/SONICS/ssep_EvalSet/1Ct6rWj4Sos,1,real,0.9999982118606567,0.9999982118606567,1.7880646510093356e-06
/data/SONICS/ssep_EvalSet/1HujO3vWIMk,1,real,0.9999980926513672,0.9999980926513672,1.859292751760222e-06
/data/SONICS/ssep_EvalSet/1aQd99zfIRo,1,real,0.9999967813491821,0.9999967813491821,3.175138090227847e-06
/data/SONICS/ssep_EvalSet/1pljc8Pe63Y,1,real,0.9999986886978149,0.9999986886978149,1.3235969618108356e-06
/data/SONICS/ssep_EvalSet/1rAgFjkvbOs,1,real,0.9999996423721313,0.9999996423721313,3.2563121976636467e-07
/data/SONICS/ssep_EvalSet/1rhq4puGK6M,1,real,0.9999980926513672,0.9999980926513672,1.940925358212553e-06
/data/SONICS/ssep_EvalSet/1w4lX5lRUvY,1,real,0.9999797344207764,0.9999797344207764,2.0224537365720607e-05
/data/SONICS/ssep_EvalSet/2EqhbumNkOE,1,real,0.999990701675415,0.999990701675415,9.332194167654961e-06
/data/SONICS/ssep_EvalSet/2EyeYlPhzLc,1,real,0.9999991655349731,0.9999991655349731,8.186363515960693e-07
/data/SONICS/ssep_EvalSet/2MMfquRR4GI,1,real,0.9999983310699463,0.9999983310699463,1.6536896509933285e-06
/data/SONICS/ssep_EvalSet/2W059J3YJZc,1,real,0.9999929666519165,0.9999929666519165,6.989504981902428e-06
/data/SONICS/ssep_EvalSet/2ZzUpDlQVzU,1,real,0.9999970197677612,0.9999970197677612,3.017926701431861e-06
/data/SONICS/ssep_EvalSet/2akRoGO8PaQ,1,real,0.9999973773956299,0.9999973773956299,2.6220211566396756e-06
/data/SONICS/ssep_EvalSet/2hDRxBpyHbc,1,real,0.9999994039535522,0.9999994039535522,6.501294365079957e-07
/data/SONICS/ssep_EvalSet/2rLwjYdwL68,1,real,0.9999994039535522,0.9999994039535522,6.036247555130103e-07
/data/SONICS/ssep_EvalSet/2sE1_hQvFQw,1,real,0.9999945163726807,0.9999945163726807,5.507606147148181e-06
/data/SONICS/ssep_EvalSet/3-OTPB2Vz70,1,real,0.9999978542327881,0.9999978542327881,2.106854026351357e-06
/data/SONICS/ssep_EvalSet/3AwJEQyqRnM,1,real,0.9999983310699463,0.9999983310699463,1.640820528336917e-06
/data/SONICS/ssep_EvalSet/3CUr0bnDCfM,1,real,0.9999932050704956,0.9999932050704956,6.80097718941397e-06
/data/SONICS/ssep_EvalSet/3D8NSSi9uhY,1,real,0.9999988079071045,0.9999988079071045,1.154461983787769e-06
/data/SONICS/ssep_EvalSet/3XPob6_frcc,1,real,0.9999995231628418,0.9999995231628418,5.102925229039101e-07
/data/SONICS/ssep_EvalSet/3YV8OLGrcfw,1,real,0.9999979734420776,0.9999979734420776,2.0580494037858443e-06
/data/SONICS/ssep_EvalSet/3ZKyfu2bNfQ,1,real,0.9999992847442627,0.9999992847442627,6.83996404404752e-07
/data/SONICS/ssep_EvalSet/3dMSPFKGmAo,1,real,0.9999934434890747,0.9999934434890747,6.514937922474928e-06
/data/SONICS/ssep_EvalSet/3yHDUM78VrQ,1,real,0.9999978542327881,0.9999978542327881,2.1233784082141938e-06
/data/SONICS/ssep_EvalSet/3ztNrQAp0Y4,1,real,0.9999946355819702,0.9999946355819702,5.338155460776761e-06
/data/SONICS/ssep_EvalSet/44D8yeuPJLE,1,real,0.9999970197677612,0.9999970197677612,2.9711382012465037e-06
/data/SONICS/ssep_EvalSet/44Dwz--ASGI,1,real,0.9999923706054688,0.9999923706054688,7.616726179549005e-06
/data/SONICS/ssep_EvalSet/4W5g2tU1urM,1,real,0.9999992847442627,0.9999992847442627,6.83996404404752e-07
/data/SONICS/ssep_EvalSet/4wRnDa7GdzQ,1,real,0.9995505213737488,0.9995505213737488,0.0004494523163884878
/data/SONICS/ssep_EvalSet/5Jbo_eZUoRM,1,real,0.9999985694885254,0.9999985694885254,1.436750721950375e-06
